rank.['player', 'country', 'goals']
7164.['Lassina Diabaté', 'Ivory Coast', 1]
7165.['Ghislain Akassou', 'Ivory Coast', 1]
7166.['Zéphirin Zoko', 'Ivory Coast', 1]
7167.['Arouna Koné', 'Ivory Coast', 1]
7168.['Marc Zoro', 'Ivory Coast', 1]
7169.['Didier Zokora', 'Ivory Coast', 1]
7170.['Mamadou Tall', 'Ivory Coast', 1]
7171.['Bakary Koné', 'Ivory Coast', 1]
7172.['Emmanuel Eboué', 'Ivory Coast', 1]
7173.['Kolo Touré', 'Ivory Coast', 1]
7174.['Didier Ya Konan', 'Ivory Coast', 1]
7175.['Cheick Tioté', 'Ivory Coast', 1]
7176.['Ludovic Sané', 'Ivory Coast', 1]
7177.['Wilfried Kanon', 'Ivory Coast', 1]
7178.['Gohi Bi Zoro Cyriac', 'Ivory Coast', 1]
7179.['Jean Seri', 'Ivory Coast', 1]
7180.['Salif Coulibaly', 'Ivory Coast', 1]
7181.['Jérémie Boga', 'Ivory Coast', 1]
7182.['Jean Michaël Seri', 'Ivory Coast', 1]
7183.['Filippo Inzaghi', 'Italy', 22]
7184.['Gigi Riva', 'Italy', 20]
7185.['Christian Vieri', 'Italy', 18]
7186.['Roberto Baggio', 'Italy', 17]
7187.['Alessandro Del Piero', 'Italy', 17]
7188.['Daniele De Rossi', 'Italy', 15]
7189.['Sandro Mazzola', 'Italy', 14]
7190.['Alessandro Altobelli', 'Italy', 14]
7191.['Roberto Bettega', 'Italy', 13]
7192.['Ciro Immobile', 'Italy', 13]
7193.['Luca Toni', 'Italy', 11]
7194.['Mario Balotelli', 'Italy', 11]
7195.['Gianni Rivera', 'Italy', 10]
7196.['Paolo Rossi', 'Italy', 10]
7197.['Alberto Gilardino', 'Italy', 10]
7198.['Andrea Pirlo', 'Italy', 10]
7199.['Gianfranco Zola', 'Italy', 9]
7200.['Antonio Cassano', 'Italy', 9]
7201.['Andrea Belotti', 'Italy', 9]
7202.['Francesco Graziani', 'Italy', 8]
7203.['Gianluca Vialli', 'Italy', 8]
7204.['Francesco Totti', 'Italy', 8]
7205.['Giorgio Chiellini', 'Italy', 8]
7206.['Angelo Domenghini', 'Italy', 7]
7207.['Luigi Riva', 'Italy', 7]
7208.['Salvatore Schillaci', 'Italy', 7]
7209.['Pierluigi Casiraghi', 'Italy', 7]
7210.['Fabrizio Ravanelli', 'Italy', 7]
7211.['Roberto Boninsegna', 'Italy', 6]
7212.['Dino Baggio', 'Italy', 6]
7213.['Fabio Quagliarella', 'Italy', 6]
7214.['Antonio Di Natale', 'Italy', 6]
7215.['Graziano Pellè', 'Italy', 6]
7216.['Lorenzo Insigne', 'Italy', 6]
7217.['Giuseppe Meazza', 'Italy', 5]
7218.['Silvio Piola', 'Italy', 5]
7219.['Pierino Prati', 'Italy', 5]
7220.['Paolo Maldini', 'Italy', 5]
7221.['Leonardo Bonucci', 'Italy', 5]
7222.['Antonio Candreva', 'Italy', 5]
7223.['Angelo Schiavio', 'Italy', 4]
7224.['Gino Colaussi', 'Italy', 4]
7225.['Omar Sivori', 'Italy', 4]
7226.['Alberto Orlando', 'Italy', 4]
7227.['Paolo Barison', 'Italy', 4]
7228.['Roberto Donadoni', 'Italy', 4]
7229.['Roberto Mancini', 'Italy', 4]
7230.['Fabio Grosso', 'Italy', 4]
7231.['Vincenzo Iaquinta', 'Italy', 4]
7232.['Fróði Benjaminsen', 'Italy', 4]
7233.['Dani Osvaldo', 'Italy', 4]
7234.['Éder', 'Italy', 4]
7235.['Nicolò Barella', 'Italy', 4]
7236.['Moise Kean', 'Italy', 4]
7237.['Federico Chiesa', 'Italy', 4]
7238.['Giovanni Ferrari', 'Italy', 3]
7239.['Raimundo Orsi', 'Italy', 3]
7240.['Egisto Pandolfini', 'Italy', 3]
7241.['Amleto Frignani', 'Italy', 3]
7242.['Giampiero Boniperti', 'Italy', 3]
7243.['Mario Corso', 'Italy', 3]
7244.['Bruno Mora', 'Italy', 3]
7245.['Giacomo Bulgarelli', 'Italy', 3]
7246.['Giacinto Facchetti', 'Italy', 3]
7247.['Pietro Anastasi', 'Italy', 3]
7248.['Giancarlo De Sisti', 'Italy', 3]
7249.['Fabio Capello', 'Italy', 3]
7250.['Romeo Benetti', 'Italy', 3]
7251.['Giancarlo Antognoni', 'Italy', 3]
7252.['Marco Tardelli', 'Italy', 3]
7253.['Antonio Cabrini', 'Italy', 3]
7254.['Bruno Conti', 'Italy', 3]
7255.['Aldo Serena', 'Italy', 3]
7256.['Giuseppe Signori', 'Italy', 3]
7257.['Christian Panucci', 'Italy', 3]
7258.['Marco Delvecchio', 'Italy', 3]
7259.['Mauro Camoranesi', 'Italy', 3]
7260.['Alberto Aquilani', 'Italy', 3]
7261.['Giampaolo Pazzini', 'Italy', 3]
7262.['Giuseppe Rossi', 'Italy', 3]
7263.['Federico Bernardeschi', 'Italy', 3]
7264.['Jorginho', 'Italy', 3]
7265.['Manuel Locatelli', 'Italy', 3]
7266.['Merih Demiral', 'Italy', 3]
7267.['Riccardo Carapellese', 'Italy', 2]
7268.['Ermes Muccinelli', 'Italy', 2]
7269.['Guido Gratton', 'Italy', 2]
7270.['Dimitar Penev', 'Italy', 2]
7271.['Giorgio Chinaglia', 'Italy', 2]
7272.['Renato Zaccarelli', 'Italy', 2]
7273.['Franco Causio', 'Italy', 2]
7274.['Fulvio Collovati', 'Italy', 2]
7275.['Giuseppe Giannini', 'Italy', 2]
7276.['Luigi De Agostini', 'Italy', 2]
7277.['Pietro Vierchowod', 'Italy', 2]
7278.['Attilio Lombardo', 'Italy', 2]
7279.['Stefano Eranio', 'Italy', 2]
7280.['Demetrio Albertini', 'Italy', 2]
7281.['Enrico Chiesa', 'Italy', 2]
7282.['Luigi Di Biagio', 'Italy', 2]
7283.['Diego Fuser', 'Italy', 2]
7284.['Antonio Conte', 'Italy', 2]
7285.['Simone Perrotta', 'Italy', 2]
7286.['Cristian Zaccardo', 'Italy', 2]
7287.['Marco Materazzi', 'Italy', 2]
7288.['Kakha Kaladze', 'Italy', 2]
7289.['Claudio Marchisio', 'Italy', 2]
7290.['Emanuele Giaccherini', 'Italy', 2]
7291.['Alessandro Florenzi', 'Italy', 2]
7292.['Stephan El Shaarawy', 'Italy', 2]
7293.['Stefano Sensi', 'Italy', 2]
7294.['Marco Verratti', 'Italy', 2]
7295.['Alessio Romagnoli', 'Italy', 2]
7296.['Nicolò Zaniolo', 'Italy', 2]
7297.['Matteo Pessina', 'Italy', 2]
7298.['Giovanni Di Lorenzo', 'Italy', 2]
7299.['Anfilogino Guarisi', 'Italy', 1]
7300.['Enrique Guaita', 'Italy', 1]
7301.['Pietro Ferraris', 'Italy', 1]
7302.['Eduardo Ricagni', 'Italy', 1]
7303.['Carlo Galli', 'Italy', 1]
7304.['Benito Lorenzi', 'Italy', 1]
7305.['Fulvio Nesti', 'Italy', 1]
7306.['Sergio Cervato', 'Italy', 1]
7307.['Gino Pivatelli', 'Italy', 1]
7308.['Dino da Costa', 'Italy', 1]
7309.['Francisco Lojacono', 'Italy', 1]
7310.['Antonio Angelillo', 'Italy', 1]
7311.['Angelo Sormani', 'Italy', 1]
7312.['Stig Holmqvist', 'Italy', 1]
7313.['Ezio Pascutti', 'Italy', 1]
7314.['Virginio De Paoli', 'Italy', 1]
7315.['Mario Bertini', 'Italy', 1]
7316.['Javier Guzmán', 'Italy', 1]
7317.['Tarcisio Burgnich', 'Italy', 1]
7318.['Roberto Perfumo', 'Italy', 1]
7319.['Claudio Gentile', 'Italy', 1]
7320.['Gaetano Scirea', 'Italy', 1]
7321.['Ján Kapko', 'Italy', 1]
7322.['Nikos Patikkis', 'Italy', 1]
7323.['Cho Kwang-Rae', 'Italy', 1]
7324.['Riccardo Ferri', 'Italy', 1]
7325.['Salvatore Bagni', 'Italy', 1]
7326.['Giuseppe Bergomi', 'Italy', 1]
7327.['Ruggiero Rizzitelli', 'Italy', 1]
7328.['Daniele Massaro', 'Italy', 1]
7329.['Alessandro Costacurta', 'Italy', 1]
7330.['Roberto Di Matteo', 'Italy', 1]
7331.['Stefano Fiore', 'Italy', 1]
7332.['Tarlan Ahmadov', 'Italy', 1]
7333.['Marco Di Vaio', 'Italy', 1]
7334.['Gianluca Zambrotta', 'Italy', 1]
7335.['Massimo Oddo', 'Italy', 1]
7336.['Thiago Motta', 'Italy', 1]
7337.['Mattia Destro', 'Italy', 1]
7338.['Federico Peluso', 'Italy', 1]
7339.['Riccardo Montolivo', 'Italy', 1]
7340.['Sebastian Giovinco', 'Italy', 1]
7341.['Davide Astori', 'Italy', 1]
7342.['Alessandro Diamanti', 'Italy', 1]
7343.['Simone Zaza', 'Italy', 1]
7344.['Yordan Minev', 'Italy', 1]
7345.['Matteo Darmian', 'Italy', 1]
7346.['Manolo Gabbiadini', 'Italy', 1]
7347.['Leonardo Pavoletti', 'Italy', 1]
7348.['Lorenzo Pellegrini', 'Italy', 1]
7349.['Aram Ayrapetyan', 'Italy', 1]
7350.['Francesco Acerbi', 'Italy', 1]
7351.['Riccardo Orsolini', 'Italy', 1]
7352.['Domenico Berardi', 'Italy', 1]
7353.['Edgaras Utkus', 'Italy', 1]
7354.['Giacomo Raspadori', 'Italy', 1]
7355.['Eran Zahavi', 'Israel', 23]
7356.['Yossi Benayoun', 'Israel', 17]
7357.['Tomer Hemed', 'Israel', 13]
7358."[""Mu'nas Dabbur"", 'Israel', 11]"
7359.['Ronen Harazi', 'Israel', 10]
7360.['Haim Revivo', 'Israel', 10]
7361.['Nahum Stelmach', 'Israel', 9]
7362.['Mordechai Spiegler', 'Israel', 9]
7363.['Elyaniv Barda', 'Israel', 9]
7364.['Eli Ohana', 'Israel', 8]
7365.['Yehoshua Glazer', 'Israel', 7]
7366.['Ronny Rosenthal', 'Israel', 7]
7367.['Giora Spiegel', 'Israel', 6]
7368.['Avi Nimni', 'Israel', 6]
7369.['Alon Mizrahi', 'Israel', 6]
7370.['Roberto Colautti', 'Israel', 6]
7371.['Tal Ben Haim', 'Israel', 6]
7372.['Eden Ben Basat', 'Israel', 6]
7373.['Shlomo Levi', 'Israel', 5]
7374.['Moshe Onana', 'Israel', 5]
7375.['Zahi Armeli', 'Israel', 5]
7376.['Itzik Zohar', 'Israel', 5]
7377.['Tal Banin', 'Israel', 5]
7378.['Eyal Berkovic', 'Israel', 5]
7379.['Ben Sahar', 'Israel', 5]
7380.['Omer Golan', 'Israel', 5]
7381.['Omer Damari', 'Israel', 5]
7382.['Walid Badir', 'Israel', 4]
7383.['Moshe Romano', 'Israel', 3]
7384.['Uri Malmilian', 'Israel', 3]
7385.['Benny Tabak', 'Israel', 3]
7386.['Rifaat Turk', 'Israel', 3]
7387.['Pini Balili', 'Israel', 3]
7388.['Lior Refaelov', 'Israel', 3]
7389.['Bibras Natcho', 'Israel', 3]
7390.['Nir Bitton', 'Israel', 3]
7391.['Dor Peretz', 'Israel', 3]
7392.['Yehoshua Feigenbaum', 'Israel', 2]
7393.['Itzhak Shum', 'Israel', 2]
7394.['Zvi Rozen', 'Israel', 2]
7395.['Oded Machnes', 'Israel', 2]
7396.['Gidi Damti', 'Israel', 2]
7397.['Avi Cohen', 'Israel', 2]
7398.['Najwan Ghrayib', 'Israel', 2]
7399.['Yossi Abukasis', 'Israel', 2]
7400.['Yaniv Katan', 'Israel', 2]
7401.['Idan Tal', 'Israel', 2]
7402.['Shimon Gershon', 'Israel', 2]
7403.['Omri Afek', 'Israel', 2]
7404.['Adoram Keisi', 'Israel', 2]
7405.['Amit Ben-Shushan', 'Israel', 2]
7406.['Toto Tamuz', 'Israel', 2]
7407.['Itay Shechter', 'Israel', 2]
7408.['Rami Gershon', 'Israel', 2]
7409.['Manor Solomon', 'Israel', 2]
7410.['Shon Weissman', 'Israel', 2]
7411.['Avraham Nudelmann', 'Israel', 1]
7412.['Yohanan Sukenik', 'Israel', 1]
7413.['Peri Neufeld', 'Israel', 1]
7414.['Rafi Levi', 'Israel', 1]
7415.['Avraham Menchel', 'Israel', 1]
7416.['Amnon Aharonskind', 'Israel', 1]
7417.['Boaz Kofman', 'Israel', 1]
7418.['Shlomo Nahari', 'Israel', 1]
7419.['Reuven Young', 'Israel', 1]
7420.['Yohai Aharoni', 'Israel', 1]
7421.['Moshe Leon', 'Israel', 1]
7422.['Gideon Tish', 'Israel', 1]
7423.['Rahamim Talbi', 'Israel', 1]
7424.['Roby Young', 'Israel', 1]
7425.['Shmuel Rosenthal', 'Israel', 1]
7426.['David Zeman', 'Israel', 1]
7427.['Zvi Farkash', 'Israel', 1]
7428.['George Borba', 'Israel', 1]
7429.['Haim Bar', 'Israel', 1]
7430.['Itzhak Peretz', 'Israel', 1]
7431.['Moshe Sinai', 'Israel', 1]
7432.['Nissim Cohen', 'Israel', 1]
7433.['Moshe Selecter', 'Israel', 1]
7434.['Nir Klinger', 'Israel', 1]
7435.['Reuven Atar', 'Israel', 1]
7436.['Gadi Brumer', 'Israel', 1]
7437.['Alon Hazan', 'Israel', 1]
7438.['Nir Sivilia', 'Israel', 1]
7439.['Shay Holtzman', 'Israel', 1]
7440.['Abbas Souan', 'Israel', 1]
7441.['Avi Yehiel', 'Israel', 1]
7442.['Michael Zandberg', 'Israel', 1]
7443.['Barak Yitzhaki', 'Israel', 1]
7444.['Klemi Saban', 'Israel', 1]
7445.['Salim Tuama', 'Israel', 1]
7446.['Aviram Baruchyan', 'Israel', 1]
7447.['David Ben Dayan', 'Israel', 1]
7448.['Biram Kayal', 'Israel', 1]
7449.['Maharan Radi', 'Israel', 1]
7450.['Maor Melikson', 'Israel', 1]
7451.['Gil Vermouth', 'Israel', 1]
7452.['Dan Einbinder', 'Israel', 1]
7453.['Eliran Atar', 'Israel', 1]
7454.['Eitan Tibi', 'Israel', 1]
7455.['Younis Mahmoud', 'Iraq', 20]
7456.['Ahmed Radhi', 'Iraq', 18]
7457.['Laith Hussein', 'Iraq', 12]
7458.['Emad Mohammed', 'Iraq', 10]
7459.['Hesham Mohammed', 'Iraq', 9]
7460.['Nashat Akram', 'Iraq', 9]
7461.['Alaa Kadhim', 'Iraq', 8]
7462.['Hussein Saeed', 'Iraq', 7]
7463.['Abdul-Wahab Abu Al-Hail', 'Iraq', 7]
7464.['Mohanad Ali', 'Iraq', 7]
7465.['Saad Qais', 'Iraq', 6]
7466.['Hussam Fawzi', 'Iraq', 6]
7467.['Mohannad Abdul-Raheem', 'Iraq', 6]
7468.['Hawar Mulla Mohammed', 'Iraq', 5]
7469.['Qusay Munir', 'Iraq', 5]
7470.['Ali Adnan Kadhim', 'Iraq', 5]
7471.['Sabah Hatim', 'Iraq', 4]
7472.['Haidar Mahmoud', 'Iraq', 4]
7473.['Qahtan Chathir', 'Iraq', 4]
7474.['Sabah Jeayer', 'Iraq', 4]
7475.['Razzaq Farhan', 'Iraq', 4]
7476.['Mahdi Karim', 'Iraq', 4]
7477.['Ahmed Yasin Ghani', 'Iraq', 4]
7478.['Aymen Hussein', 'Iraq', 4]
7479.['Habib Jafar', 'Iraq', 3]
7480.['Ahmad Kadhim', 'Iraq', 3]
7481.['Karrar Jassim', 'Iraq', 3]
7482.['Walid Abbas', 'Iraq', 3]
7483.['Alaa Abdul-Zahra', 'Iraq', 3]
7484.['Justin Meram', 'Iraq', 3]
7485.['Riyadh Nouri', 'Iraq', 2]
7486.['Ali Kadhim', 'Iraq', 2]
7487.['Khalil Allawi', 'Iraq', 2]
7488.['Munthir Khalaf', 'Iraq', 2]
7489.['Naeem Saddam', 'Iraq', 2]
7490.['Sadiq Saadoun', 'Iraq', 2]
7491.['Sahib Abbas', 'Iraq', 2]
7492.['Abbas Hassan Hassun', 'Iraq', 2]
7493.['Haidar Obeid', 'Iraq', 2]
7494.['Ahmad Mnajed', 'Iraq', 2]
7495.['Salih Sadir', 'Iraq', 2]
7496.['Dhurgham Ismail', 'Iraq', 2]
7497.['Mahdi Kamel', 'Iraq', 2]
7498.['Saad Abdul-Amir', 'Iraq', 2]
7499.['Bashar Resan', 'Iraq', 2]
7500.['Alaa Abbas', 'Iraq', 2]
7501.['Ammo Yousif', 'Iraq', 1]
7502.['Bashar Rashid', 'Iraq', 1]
7503.['Douglas Aziz', 'Iraq', 1]
7504.['Salah Obeid', 'Iraq', 1]
7505.['Kadhim Waal', 'Iraq', 1]
7506.['Sabah Abdul-Jalil', 'Iraq', 1]
7507.['Falah Hassan', 'Iraq', 1]
7508.['Hadi Ahmed', 'Iraq', 1]
7509.['Adnan Dirjal', 'Iraq', 1]
7510.['Nazar Ashraf', 'Iraq', 1]
7511.['Adel Khudhair', 'Iraq', 1]
7512.['Wamidh Munir', 'Iraq', 1]
7513.['Karim Mohammed Allawi', 'Iraq', 1]
7514.['Haris Mohammed', 'Iraq', 1]
7515.['Karim Saddam', 'Iraq', 1]
7516.['Shaker Mahmoud', 'Iraq', 1]
7517.['Natiq Hashim', 'Iraq', 1]
7518.['Mahdi Kadhim', 'Iraq', 1]
7519.['Radhi Shenaishil', 'Iraq', 1]
7520.['Ahmed Daham', 'Iraq', 1]
7521.['Akram Emmanuel', 'Iraq', 1]
7522.['Jaffar Omran', 'Iraq', 1]
7523.['Khalid Mohammed Sabbar', 'Iraq', 1]
7524.['Haidar Abdullah', 'Iraq', 1]
7525.['Abbas Obeid', 'Iraq', 1]
7526.['Haidar Najim', 'Iraq', 1]
7527.['Amer Mushraf', 'Iraq', 1]
7528.['Ahmad Salah Alwan', 'Iraq', 1]
7529.['Jassim Swadi', 'Iraq', 1]
7530.['Saad Attiya', 'Iraq', 1]
7531.['Jassim Mohammed Ghulam', 'Iraq', 1]
7532.['Mustafa Karim', 'Iraq', 1]
7533.['Hammadi Ahmed', 'Iraq', 1]
7534.['Yaser Kasim', 'Iraq', 1]
7535.['Waleed Salim Al-Lami', 'Iraq', 1]
7536.['Amjad Kalaf', 'Iraq', 1]
7537.['Ali Hosni', 'Iraq', 1]
7538.['Humam Tariq', 'Iraq', 1]
7539.['Ibrahim Bayesh', 'Iraq', 1]
7540.['Amjad Attwan', 'Iraq', 1]
7541.['Safaa Hadi', 'Iraq', 1]
7542.['Fung Hing Wa', 'Iraq', 1]
7543.['Mohammed Al-Attas', 'Iraq', 1]
7544.['Amir Al-Ammari', 'Iraq', 1]
7545.['Hussein Ali Al-Saedi', 'Iraq', 1]
7546.['Ali Daei', 'Iran', 49]
7547.['Karim Bagheri', 'Iran', 32]
7548.['Sardar Azmoun', 'Iran', 27]
7549.['Mehdi Taremi', 'Iran', 20]
7550.['Javad Nekounam', 'Iran', 17]
7551.['Karim Ansarifard', 'Iran', 14]
7552.['Ali Karimi', 'Iran', 13]
7553.['Khodadad Azizi', 'Iran', 10]
7554.['Mehdi Mahdavikia', 'Iran', 9]
7555.['Hassan Rowshan', 'Iran', 8]
7556.['Behtash Fariba', 'Iran', 8]
7557.['Hamid Estili', 'Iran', 8]
7558.['Alireza Jahanbakhsh', 'Iran', 8]
7559.['Hossein Kalani', 'Iran', 7]
7560.['Ali Asghar Modir Roosta', 'Iran', 7]
7561.['Reza Ghoochannejhad', 'Iran', 7]
7562.['Farshad Pious', 'Iran', 6]
7563.['Ashkan Dejagah', 'Iran', 6]
7564.['Ali Jabbari', 'Iran', 5]
7565.['Parviz Ghelichkhani', 'Iran', 5]
7566.['Gholam Hossein Mazloumi', 'Iran', 5]
7567.['Ghafour Jahani', 'Iran', 5]
7568.['Farhad Majidi', 'Iran', 5]
7569.['Alireza Vahedi Nikbakht', 'Iran', 5]
7570.['Jalal Hosseini', 'Iran', 5]
7571.['Gholamreza Rezaei', 'Iran', 5]
7572.['Homayoun Behzadi', 'Iran', 4]
7573.['Mehrdad Minavand', 'Iran', 4]
7574.['Alireza Mansourian', 'Iran', 4]
7575.['Vahid Hashemian', 'Iran', 4]
7576.['Andranik Teymourian', 'Iran', 4]
7577.['Masoud Shojaei', 'Iran', 4]
7578.['Ehsan Hajsafi', 'Iran', 4]
7579.['Ali Parvin', 'Iran', 3]
7580.['Nasser Nouraei', 'Iran', 3]
7581.['Hamid Alidousti', 'Iran', 3]
7582.['Hossein Faraki', 'Iran', 3]
7583.['Shahrokh Bayani', 'Iran', 3]
7584.['Nasser Mohammadkhani', 'Iran', 3]
7585.['Karim Bavi', 'Iran', 3]
7586.['Mohsen Garousi', 'Iran', 3]
7587.['Hamid Derakhshan', 'Iran', 3]
7588.['Reza Shahroudi', 'Iran', 3]
7589.['Sohrab Bakhtiarizadeh', 'Iran', 3]
7590.['Yahya Golmohammadi', 'Iran', 3]
7591.['Reza Enayati', 'Iran', 3]
7592.['Mohammad Reza Khalatbari', 'Iran', 3]
7593.['Mojtaba Jabbari', 'Iran', 3]
7594.['Morteza Pouraliganji', 'Iran', 3]
7595.['Ahmad Nourollahi', 'Iran', 3]
7596.['Ali Gholizadeh', 'Iran', 3]
7597.['Akbar Eftekhari', 'Iran', 2]
7598.['Safar Iranpak', 'Iran', 2]
7599.['Alireza Azizi', 'Iran', 2]
7600.['Alireza Khorshidi', 'Iran', 2]
7601.['Hossein Kazerani', 'Iran', 2]
7602.['Iraj Danaeifard', 'Iran', 2]
7603.['Abdolreza Barzegari', 'Iran', 2]
7604.['Sirous Ghayeghran', 'Iran', 2]
7605.['Mehdi Fonounizadeh', 'Iran', 2]
7606.['Ebrahim Taghipour', 'Iran', 2]
7607.['Mohammad Nosrati', 'Iran', 2]
7608.['Arash Borhani', 'Iran', 2]
7609.['Rahman Rezaei', 'Iran', 2]
7610.['Ferydoon Zandi', 'Iran', 2]
7611.['Hadi Aghily', 'Iran', 2]
7612.['Ramin Rezaeian', 'Iran', 2]
7613.['Soeuy Visal', 'Iran', 2]
7614.['Mohammad Mohebi', 'Iran', 2]
7615.['Kaveh Rezaei', 'Iran', 2]
7616.['Gholam Hossein Farzami', 'Iran', 1]
7617.['Gholam Vafakhah', 'Iran', 1]
7618.['Akbar Kargarjam', 'Iran', 1]
7619.['Mehdi Monajati', 'Iran', 1]
7620.['Mohammad Sadeghi', 'Iran', 1]
7621.['Ali Djabari', 'Iran', 1]
7622.['Mohsin Yousifi', 'Iran', 1]
7623.['Habib Shareefi', 'Iran', 1]
7624.['Habib Khabiri', 'Iran', 1]
7625.['Zia Arabshahi', 'Iran', 1]
7626.['Mohammad Hassan Ansarifard', 'Iran', 1]
7627.['Samad Marfavi', 'Iran', 1]
7628.['Sayed Ali Eftekhari', 'Iran', 1]
7629.['Majid Namjoo-Motlagh', 'Iran', 1]
7630.['Mehdi Abtahi', 'Iran', 1]
7631.['Reza Hassanzadeh', 'Iran', 1]
7632.['Javad Manafi', 'Iran', 1]
7633.['Naeim Saadavi', 'Iran', 1]
7634.['Ali Mousavi', 'Iran', 1]
7635.['Mehdi Hasheminasab', 'Iran', 1]
7636.['Sirous Dinmohammadi', 'Iran', 1]
7637.['Park Jin-seop', 'Iran', 1]
7638.['Mohammad Alavi', 'Iran', 1]
7639.['Javad Kazemian', 'Iran', 1]
7640.['Mohsen Khalili', 'Iran', 1]
7641.['Iman Mobali', 'Iran', 1]
7642.['Arash Afshin', 'Iran', 1]
7643.['Mohammad Nouri', 'Iran', 1]
7644.['Saeid Daghighi', 'Iran', 1]
7645.['Milad Meydavoudi', 'Iran', 1]
7646.['Mehdi Torabi', 'Iran', 1]
7647.['Saeid Ezatolahi', 'Iran', 1]
7648.['Kamal Kamyabinia', 'Iran', 1]
7649.['Saman Ghoddos', 'Iran', 1]
7650.['Hossein Kanaanizadegan', 'Iran', 1]
7651.['Mehrdad Mohammadi', 'Iran', 1]
7652.['Vahid Amiri', 'Iran', 1]
7653.['Shojae Khalilzadeh', 'Iran', 1]
7654.['Sor Rotana', 'Iran', 1]
7655.['Milad Mohammadi', 'Iran', 1]
7656.['Mehdi Ghayedi', 'Iran', 1]
7657.['Rouzbeh Cheshmi', 'Iran', 1]
7658.['Widodo Cahyono Putro', 'Indonesia', 5]
7659.['Ilham Jaya Kesuma', 'Indonesia', 5]
7660.['Rusli Ramang', 'Indonesia', 4]
7661.['Dede Sulaiman', 'Indonesia', 4]
7662.['Bambang Nurdiansyah', 'Indonesia', 4]
7663.['Ronny Wabia', 'Indonesia', 4]
7664.['Kurniawan Dwi Yulianto', 'Indonesia', 4]
7665.['Uston Nawawi', 'Indonesia', 4]
7666.['Bambang Pamungkas', 'Indonesia', 4]
7667.['Sam El Nasa', 'Indonesia', 4]
7668.['Budi Sudarsono', 'Indonesia', 4]
7669.['Cristian Gonzáles', 'Indonesia', 4]
7670.['Iswadi Idris', 'Indonesia', 3]
7671.['Herry Kiswanto', 'Indonesia', 3]
7672.['Sudirman', 'Indonesia', 3]
7673.['Rocky Putiray', 'Indonesia', 3]
7674.['Elie Aiboy', 'Indonesia', 3]
7675.['Sarman Panggabean', 'Indonesia', 2]
7676.['Anjas Asmara', 'Indonesia', 2]
7677.['Herry Risdianto', 'Indonesia', 2]
7678.['Ansyari Lubis', 'Indonesia', 2]
7679.['Ismed Sofyan', 'Indonesia', 2]
7680.['Beto Gonçalves', 'Indonesia', 2]
7681.['Endang Witarsa', 'Indonesia', 1]
7682.['Maurice Tillotson', 'Indonesia', 1]
7683.['Waskito Kaihun', 'Indonesia', 1]
7684.['Risdianto', 'Indonesia', 1]
7685.['Junaedi Abdillah', 'Indonesia', 1]
7686.['Ronny Pattinasarany', 'Indonesia', 1]
7687.['Andi Lala', 'Indonesia', 1]
7688.['Hadi Ismanto', 'Indonesia', 1]
7689.['Budi Johannis', 'Indonesia', 1]
7690.['Upendran Choy', 'Indonesia', 1]
7691.['Mustamu Yessy', 'Indonesia', 1]
7692.['Mustaqim', 'Indonesia', 1]
7693.['Inyong Lolumbuman', 'Indonesia', 1]
7694.['Singgih Pitono', 'Indonesia', 1]
7695.['Rahmad Darmawan', 'Indonesia', 1]
7696.['Putut Widjanarko', 'Indonesia', 1]
7697.['Alexander Saununu', 'Indonesia', 1]
7698.['Agung Setyabudi', 'Indonesia', 1]
7699.['Bima Sakti', 'Indonesia', 1]
7700.['Aples Tecuari', 'Indonesia', 1]
7701.['Eko Purdjianto', 'Indonesia', 1]
7702.['Ponaryo Astaman', 'Indonesia', 1]
7703.['Muhammad Ilham', 'Indonesia', 1]
7704.['Mohammad Nasuha', 'Indonesia', 1]
7705.['Muhammad Ridwan', 'Indonesia', 1]
7706.['Irfan Bachdim', 'Indonesia', 1]
7707.['I Kadek Agung Widnyana', 'Indonesia', 1]
7708.['Evan Dimas', 'Indonesia', 1]
7709.['Sunil Chhetri', 'India', 13]
7710."['I. M. Vijayan', 'India', 4]"
7711.['Jo Paul Ancheri', 'India', 4]
7712.['Bhupinder Thakur', 'India', 3]
7713.['Jeje Lalpekhlua', 'India', 3]
7714.['Inder Singh', 'India', 2]
7715.['Krishanu Dey', 'India', 2]
7716.['Bikash Panji', 'India', 2]
7717."['V. P. Sathyan', 'India', 2]"
7718.['Jules Alberto', 'India', 2]
7719.['Baichung Bhutia', 'India', 2]
7720.['Renedy Singh', 'India', 2]
7721.['Gouramangi Singh', 'India', 2]
7722."['K. Appalaraju', 'India', 1]"
7723.['Sukumar Samajpati', 'India', 1]
7724.['Chuni Goswami', 'India', 1]
7725.['Sisir Ghosh', 'India', 1]
7726.['Narender Thapa', 'India', 1]
7727.['Camillo Gonsalves', 'India', 1]
7728.['Tejinder Kumar', 'India', 1]
7729.['Raman Vijayan', 'India', 1]
7730.['Bruno Coutinho', 'India', 1]
7731.['Carlton Chapman', 'India', 1]
7732.['Abdul Hakim', 'India', 1]
7733.['Steven Dias', 'India', 1]
7734.['Robin Singh', 'India', 1]
7735.['Sandesh Jhingan', 'India', 1]
7736.['Anirudh Thapa', 'India', 1]
7737.['Adil Khan', 'India', 1]
7738.['Seiminlen Doungel', 'India', 1]
7739.['Ovays Azizi', 'India', 1]
